,SF6
2273-12-16 12:00:00,72.63399
2274-01-16 12:00:00,72.61022
2274-02-15 00:00:00,72.57215
2274-03-16 12:00:00,72.526344
2274-04-16 00:00:00,72.55484
2274-05-16 12:00:00,72.65732
2274-06-16 00:00:00,72.62736
2274-07-16 12:00:00,72.38598
2274-08-16 12:00:00,72.3878
2274-09-16 00:00:00,72.51552
2274-10-16 12:00:00,72.56588
2274-11-16 00:00:00,72.6226
2274-12-16 12:00:00,72.61118
2275-01-16 12:00:00,72.58741
2275-02-15 00:00:00,72.549355
2275-03-16 12:00:00,72.503555
2275-04-16 00:00:00,72.53204
2275-05-16 12:00:00,72.6345
2275-06-16 00:00:00,72.604576
2275-07-16 12:00:00,72.363304
2275-08-16 12:00:00,72.365166
2275-09-16 00:00:00,72.4929
2275-10-16 12:00:00,72.5433
2275-11-16 00:00:00,72.600044
2275-12-16 12:00:00,72.58867
2276-01-16 12:00:00,72.56493
2276-02-15 00:00:00,72.52691
2276-03-16 12:00:00,72.48115
2276-04-16 00:00:00,72.50963
2276-05-16 12:00:00,72.61203
2276-06-16 00:00:00,72.58207
2276-07-16 12:00:00,72.34081
2276-08-16 12:00:00,72.3426
2276-09-16 00:00:00,72.47019
2276-10-16 12:00:00,72.520485
2276-11-16 00:00:00,72.57712
2276-12-16 12:00:00,72.56568
2277-01-16 12:00:00,72.541885
2277-02-15 00:00:00,72.50384
2277-03-16 12:00:00,72.45807
2277-04-16 00:00:00,72.486565
2277-05-16 12:00:00,72.58899
2277-06-16 00:00:00,72.559135
2277-07-16 12:00:00,72.31809
2277-08-16 12:00:00,72.32003
2277-09-16 00:00:00,72.44775
2277-10-16 12:00:00,72.49819
2277-11-16 00:00:00,72.55497
2277-12-16 12:00:00,72.54366
2278-01-16 12:00:00,72.52
2278-02-15 00:00:00,72.48202
2278-03-16 12:00:00,72.43626
2278-04-16 00:00:00,72.464676
2278-05-16 12:00:00,72.56692
2278-06-16 00:00:00,72.53688
2278-07-16 12:00:00,72.29564
2278-08-16 12:00:00,72.29727
2278-09-16 00:00:00,72.42464
2278-10-16 12:00:00,72.47477
2278-11-16 00:00:00,72.53124
2278-12-16 12:00:00,72.51971
2279-01-16 12:00:00,72.49587
2279-02-15 00:00:00,72.45783
2279-03-16 12:00:00,72.412125
2279-04-16 00:00:00,72.44068
2279-05-16 12:00:00,72.543205
2279-06-16 00:00:00,72.51357
2279-07-16 12:00:00,72.272896
2279-08-16 12:00:00,72.27506
2279-09-16 00:00:00,72.40295
2279-10-16 12:00:00,72.45358
2279-11-16 00:00:00,72.510506
2279-12-16 12:00:00,72.49935
2280-01-16 12:00:00,72.47577
2280-02-15 00:00:00,72.43783
2280-03-16 12:00:00,72.39204
2280-04-16 00:00:00,72.42025
2280-05-16 12:00:00,72.52218
2280-06-16 00:00:00,72.49183
2280-07-16 12:00:00,72.25039
2280-08-16 12:00:00,72.25167
2280-09-16 00:00:00,72.378624
2280-10-16 12:00:00,72.428406
2280-11-16 00:00:00,72.48457
2280-12-16 12:00:00,72.472855
2281-01-16 12:00:00,72.448944
2281-02-15 00:00:00,72.41095
2281-03-16 12:00:00,72.365425
2281-04-16 00:00:00,72.394264
2281-05-16 12:00:00,72.49711
2281-06-16 00:00:00,72.46796
2281-07-16 12:00:00,72.22793
2281-08-16 12:00:00,72.23058
2281-09-16 00:00:00,72.35886
2281-10-16 12:00:00,72.40988
2281-11-16 00:00:00,72.46711
2281-12-16 12:00:00,72.456184
2282-01-16 12:00:00,72.43272
2282-02-15 00:00:00,72.394714
2282-03-16 12:00:00,72.34867
2282-04-16 00:00:00,72.37644
2282-05-16 12:00:00,72.47779
2282-06-16 00:00:00,72.44687
2282-07-16 12:00:00,72.20497
2282-08-16 12:00:00,72.205635
2282-09-16 00:00:00,72.33193
2282-10-16 12:00:00,72.38117
2282-11-16 00:00:00,72.43693
2282-12-16 12:00:00,72.42497
2283-01-16 12:00:00,72.40101
2283-02-15 00:00:00,72.36319
2283-03-16 12:00:00,72.31808
2283-04-16 00:00:00,72.3474
2283-05-16 12:00:00,72.45077
2283-06-16 00:00:00,72.42228
2283-07-16 12:00:00,72.18307
2283-08-16 12:00:00,72.18636
2283-09-16 00:00:00,72.31515
2283-10-16 12:00:00,72.36664
2283-11-16 00:00:00,72.424194
2283-12-16 12:00:00,72.41347
2284-01-16 12:00:00,72.39
2284-02-15 00:00:00,72.351776
2284-03-16 12:00:00,72.30534
2284-04-16 00:00:00,72.33259
2284-05-16 12:00:00,72.4333
2284-06-16 00:00:00,72.401794
2284-07-16 12:00:00,72.159454
2284-08-16 12:00:00,72.15955
2284-09-16 00:00:00,72.28529
2284-10-16 12:00:00,72.33412
2284-11-16 00:00:00,72.389595
2284-12-16 12:00:00,72.37756
2285-01-16 12:00:00,72.35375
2285-02-15 00:00:00,72.31628
2285-03-16 12:00:00,72.27158
2285-04-16 00:00:00,72.30133
2285-05-16 12:00:00,72.40509
2285-06-16 00:00:00,72.37707
2285-07-16 12:00:00,72.13842
2285-08-16 12:00:00,72.142075
2285-09-16 00:00:00,72.271065
2285-10-16 12:00:00,72.322716
2285-11-16 00:00:00,72.38031
2285-12-16 12:00:00,72.369514
2286-01-16 12:00:00,72.34583
2286-02-15 00:00:00,72.30732
2286-03-16 12:00:00,72.26062
2286-04-16 00:00:00,72.28759
2286-05-16 12:00:00,72.388
2286-06-16 00:00:00,72.35632
2286-07-16 12:00:00,72.11398
2286-08-16 12:00:00,72.114
2286-09-16 00:00:00,72.23962
2286-10-16 12:00:00,72.28846
2286-11-16 00:00:00,72.344025
2286-12-16 12:00:00,72.332214
2287-01-16 12:00:00,72.30869
2287-02-15 00:00:00,72.27143
2287-03-16 12:00:00,72.22689
2287-04-16 00:00:00,72.25665
2287-05-16 12:00:00,72.36031
2287-06-16 00:00:00,72.3322
2287-07-16 12:00:00,72.09354
2287-08-16 12:00:00,72.096985
2287-09-16 00:00:00,72.225655
2287-10-16 12:00:00,72.277
2287-11-16 00:00:00,72.33427
2287-12-16 12:00:00,72.32318
2288-01-16 12:00:00,72.29929
2288-02-15 00:00:00,72.260765
2288-03-16 12:00:00,72.21418
2288-04-16 00:00:00,72.24134
2288-05-16 12:00:00,72.342
2288-06-16 00:00:00,72.31072
2288-07-16 12:00:00,72.06898
2288-08-16 12:00:00,72.06945
2288-09-16 00:00:00,72.19547
2288-10-16 12:00:00,72.24474
2288-11-16 00:00:00,72.30067
2288-12-16 12:00:00,72.28919
2289-01-16 12:00:00,72.26579
2289-02-15 00:00:00,72.228485
2289-03-16 12:00:00,72.18371
2289-04-16 00:00:00,72.21306
2289-05-16 12:00:00,72.316154
2289-06-16 00:00:00,72.28748
2289-07-16 12:00:00,72.04836
2289-08-16 12:00:00,72.0512
2289-09-16 00:00:00,72.17919
2289-10-16 12:00:00,72.22997
2289-11-16 00:00:00,72.28676
2289-12-16 12:00:00,72.27542
2290-01-16 12:00:00,72.251526
2290-02-15 00:00:00,72.213196
2290-03-16 12:00:00,72.166985
2290-04-16 00:00:00,72.1946
2290-05-16 12:00:00,72.29576
2290-06-16 00:00:00,72.26514
2290-07-16 12:00:00,72.02418
2290-08-16 12:00:00,72.02529
2290-09-16 00:00:00,72.15182
2290-10-16 12:00:00,72.20155
2290-11-16 00:00:00,72.25783
2290-12-16 12:00:00,72.24651
2291-01-16 12:00:00,72.223076
2291-02-15 00:00:00,72.18556
2291-03-16 12:00:00,72.14044
2291-04-16 00:00:00,72.169304
2291-05-16 12:00:00,72.27179
2291-06-16 00:00:00,72.24255
2291-07-16 12:00:00,72.003
2291-08-16 12:00:00,72.00527
2291-09-16 00:00:00,72.13269
2291-10-16 12:00:00,72.18302
2291-11-16 00:00:00,72.23953
2291-12-16 12:00:00,72.22814
2292-01-16 12:00:00,72.20435
2292-02-15 00:00:00,72.16628
2292-03-16 12:00:00,72.12043
2292-04-16 00:00:00,72.14844
2292-05-16 12:00:00,72.25
2292-06-16 00:00:00,72.21988
2292-07-16 12:00:00,71.97956
2292-08-16 12:00:00,71.98111
2292-09-16 00:00:00,72.107925
2292-10-16 12:00:00,72.15792
2292-11-16 00:00:00,72.214294
2292-12-16 12:00:00,72.202995
2293-01-16 12:00:00,72.17947
2293-02-15 00:00:00,72.14178
2293-03-16 12:00:00,72.09641
2293-04-16 00:00:00,72.12493
2293-05-16 12:00:00,72.227005
2293-06-16 00:00:00,72.19744
2293-07-16 12:00:00,71.95768
2293-08-16 12:00:00,71.95965
2293-09-16 00:00:00,72.08674
2293-10-16 12:00:00,72.13689
2293-11-16 00:00:00,72.19329
2293-12-16 12:00:00,72.18192
2294-01-16 12:00:00,72.15826
2294-02-15 00:00:00,72.12036
2294-03-16 12:00:00,72.074745
2294-04-16 00:00:00,72.102974
2294-05-16 12:00:00,72.20471
2294-06-16 00:00:00,72.17485
2294-07-16 12:00:00,71.93491
2294-08-16 12:00:00,71.93665
2294-09-16 00:00:00,72.063545
2294-10-16 12:00:00,72.113594
2294-11-16 00:00:00,72.16996
2294-12-16 12:00:00,72.15863
2295-01-16 12:00:00,72.13504
2295-02-15 00:00:00,72.09725
2295-03-16 12:00:00,72.05178
2295-04-16 00:00:00,72.08013
2295-05-16 12:00:00,72.18198
2295-06-16 00:00:00,72.15227
2295-07-16 12:00:00,71.91251
2295-08-16 12:00:00,71.91436
2295-09-16 00:00:00,72.04128
2295-10-16 12:00:00,72.09135
2295-11-16 00:00:00,72.1477
2295-12-16 12:00:00,72.13636
2296-01-16 12:00:00,72.11275
2296-02-15 00:00:00,72.07494
2296-03-16 12:00:00,72.02943
2296-04-16 00:00:00,72.05772
2296-05-16 12:00:00,72.15948
2296-06-16 00:00:00,72.12972
2296-07-16 12:00:00,71.89
2296-08-16 12:00:00,71.89181
2296-09-16 00:00:00,72.01867
2296-10-16 12:00:00,72.06872
2296-11-16 00:00:00,72.12505
2296-12-16 12:00:00,72.11373
2297-01-16 12:00:00,72.09014
2297-02-15 00:00:00,72.05236
2297-03-16 12:00:00,72.00689
2297-04-16 00:00:00,72.03519
2297-05-16 12:00:00,72.13694
2297-06-16 00:00:00,72.107216
2297-07-16 12:00:00,71.86759
2297-08-16 12:00:00,71.86941
2297-09-16 00:00:00,71.99623
2297-10-16 12:00:00,72.04624
2297-11-16 00:00:00,72.10256
2297-12-16 12:00:00,72.09124
2298-01-16 12:00:00,72.06765
2298-02-15 00:00:00,72.02987
2298-03-16 12:00:00,71.9844
2298-04-16 00:00:00,72.01267
2298-05-16 12:00:00,72.114395
2298-06-16 00:00:00,72.08468
2298-07-16 12:00:00,71.845116
2298-08-16 12:00:00,71.84695
2298-09-16 00:00:00,71.97373
2298-10-16 12:00:00,72.02375
2298-11-16 00:00:00,72.080055
2298-12-16 12:00:00,72.06874
2299-01-16 12:00:00,72.04516
2299-02-15 00:00:00,72.00741
2299-03-16 12:00:00,71.96197
2299-04-16 00:00:00,71.99023
2299-05-16 12:00:00,72.09191
2299-06-16 00:00:00,72.06219
2299-07-16 12:00:00,71.822685
2299-08-16 12:00:00,71.82449
2299-09-16 00:00:00,71.95121
2299-10-16 12:00:00,72.00118
2299-11-16 00:00:00,72.05745
2299-12-16 12:00:00,72.04611
2300-01-16 12:00:00,72.022606
2300-02-15 00:00:00,71.984856
2300-03-16 12:00:00,71.93942
2300-04-16 00:00:00,71.96769
2300-05-16 12:00:00,72.069336
2300-06-16 00:00:00,72.039635
2300-07-16 12:00:00,71.80023
2300-08-16 12:00:00,71.802055
2300-09-16 00:00:00,71.92875
2300-10-16 12:00:00,71.97873
2300-11-16 00:00:00,72.035
2300-12-16 12:00:00,72.02369
2301-01-16 12:00:00,72.000114
2301-02-15 00:00:00,71.96238
2301-03-16 12:00:00,71.916954
2301-04-16 00:00:00,71.94521
2301-05-16 12:00:00,72.04682
2301-06-16 00:00:00,72.01712
2301-07-16 12:00:00,71.77778
2301-08-16 12:00:00,71.779594
2301-09-16 00:00:00,71.90625
2301-10-16 12:00:00,71.9562
2301-11-16 00:00:00,72.01245
2301-12-16 12:00:00,72.00112
2302-01-16 12:00:00,71.97758
2302-02-15 00:00:00,71.93984
2302-03-16 12:00:00,71.89442
2302-04-16 00:00:00,71.922676
2302-05-16 12:00:00,72.02427
2302-06-16 00:00:00,71.99458
2302-07-16 12:00:00,71.75533
2302-08-16 12:00:00,71.75715
2302-09-16 00:00:00,71.88378
2302-10-16 12:00:00,71.93374
2302-11-16 00:00:00,71.989975
2302-12-16 12:00:00,71.978676
2303-01-16 12:00:00,71.95513
2303-02-15 00:00:00,71.91741
2303-03-16 12:00:00,71.87204
2303-04-16 00:00:00,71.900276
2303-05-16 12:00:00,72.00185
2303-06-16 00:00:00,71.97217
2303-07-16 12:00:00,71.733
2303-08-16 12:00:00,71.73481
2303-09-16 00:00:00,71.8614
2303-10-16 12:00:00,71.91133
2303-11-16 00:00:00,71.96755
2303-12-16 12:00:00,71.95623
2304-01-16 12:00:00,71.93269
2304-02-15 00:00:00,71.89498
2304-03-16 12:00:00,71.849594
2304-04-16 00:00:00,71.87782
2304-05-16 12:00:00,71.97933
2304-06-16 00:00:00,71.94965
2304-07-16 12:00:00,71.71053
2304-08-16 12:00:00,71.71233
2304-09-16 00:00:00,71.838875
2304-10-16 12:00:00,71.88877
2304-11-16 00:00:00,71.94496
2304-12-16 12:00:00,71.933655
2305-01-16 12:00:00,71.9101
2305-02-15 00:00:00,71.87242
2305-03-16 12:00:00,71.82705
2305-04-16 00:00:00,71.85527
2305-05-16 12:00:00,71.956764
2305-06-16 00:00:00,71.92712
2305-07-16 12:00:00,71.68809
2305-08-16 12:00:00,71.6899
2305-09-16 00:00:00,71.816414
2305-10-16 12:00:00,71.866325
2305-11-16 00:00:00,71.92251
2305-12-16 12:00:00,71.911224
2306-01-16 12:00:00,71.88771
2306-02-15 00:00:00,71.85003
2306-03-16 12:00:00,71.80469
2306-04-16 00:00:00,71.8329
2306-05-16 12:00:00,71.93436
2306-06-16 00:00:00,71.90471
2306-07-16 12:00:00,71.66575
2306-08-16 12:00:00,71.66756
2306-09-16 00:00:00,71.794014
2306-10-16 12:00:00,71.843895
2306-11-16 00:00:00,71.90005
2306-12-16 12:00:00,71.88875
2307-01-16 12:00:00,71.86522
2307-02-15 00:00:00,71.82754
2307-03-16 12:00:00,71.78219
2307-04-16 00:00:00,71.8104
2307-05-16 12:00:00,71.91182
2307-06-16 00:00:00,71.88217
2307-07-16 12:00:00,71.64329
2307-08-16 12:00:00,71.645096
2307-09-16 00:00:00,71.771515
2307-10-16 12:00:00,71.82139
2307-11-16 00:00:00,71.877525
2307-12-16 12:00:00,71.86625
2308-01-16 12:00:00,71.842735
2308-02-15 00:00:00,71.80508
2308-03-16 12:00:00,71.75976
2308-04-16 00:00:00,71.787964
2308-05-16 12:00:00,71.88937
2308-06-16 00:00:00,71.85976
2308-07-16 12:00:00,71.62095
2308-08-16 12:00:00,71.62277
2308-09-16 00:00:00,71.74917
2308-10-16 12:00:00,71.799034
2308-11-16 00:00:00,71.85516
2308-12-16 12:00:00,71.84389
2309-01-16 12:00:00,71.82038
2309-02-15 00:00:00,71.78274
2309-03-16 12:00:00,71.737434
2309-04-16 00:00:00,71.76561
2309-05-16 12:00:00,71.86697
2309-06-16 00:00:00,71.83734
2309-07-16 12:00:00,71.5986
2309-08-16 12:00:00,71.6004
2309-09-16 00:00:00,71.72674
2309-10-16 12:00:00,71.77657
2309-11-16 00:00:00,71.83266
2309-12-16 12:00:00,71.82137
2310-01-16 12:00:00,71.79786
2310-02-15 00:00:00,71.760216
2310-03-16 12:00:00,71.71492
2310-04-16 00:00:00,71.74309
2310-05-16 12:00:00,71.84442
2310-06-16 00:00:00,71.8148
2310-07-16 12:00:00,71.57614
2310-08-16 12:00:00,71.57795
2310-09-16 00:00:00,71.70426
2310-10-16 12:00:00,71.75408
2310-11-16 00:00:00,71.81017
2310-12-16 12:00:00,71.7989
2311-01-16 12:00:00,71.77541
2311-02-15 00:00:00,71.737785
2311-03-16 12:00:00,71.69251
2311-04-16 00:00:00,71.72069
2311-05-16 12:00:00,71.82199
2311-06-16 00:00:00,71.79239
2311-07-16 12:00:00,71.553795
2311-08-16 12:00:00,71.55562
2311-09-16 00:00:00,71.681885
2311-10-16 12:00:00,71.73169
2311-11-16 00:00:00,71.78776
2311-12-16 12:00:00,71.7765
2312-01-16 12:00:00,71.75301
2312-02-15 00:00:00,71.7154
2312-03-16 12:00:00,71.67013
2312-04-16 00:00:00,71.69828
2312-05-16 12:00:00,71.79956
2312-06-16 00:00:00,71.769966
2312-07-16 12:00:00,71.531456
2312-08-16 12:00:00,71.53326
2312-09-16 00:00:00,71.65948
2312-10-16 12:00:00,71.70927
2312-11-16 00:00:00,71.76533
2312-12-16 12:00:00,71.75405
2313-01-16 12:00:00,71.73057
2313-02-15 00:00:00,71.69298
2313-03-16 12:00:00,71.64772
2313-04-16 00:00:00,71.67588
2313-05-16 12:00:00,71.77712
2313-06-16 00:00:00,71.74754
2313-07-16 12:00:00,71.5091
2313-08-16 12:00:00,71.51091
2313-09-16 00:00:00,71.63711
2313-10-16 12:00:00,71.68688
2313-11-16 00:00:00,71.74292
2313-12-16 12:00:00,71.73165
2314-01-16 12:00:00,71.70818
2314-02-15 00:00:00,71.6706
2314-03-16 12:00:00,71.62537
2314-04-16 00:00:00,71.653496
2314-05-16 12:00:00,71.75471
2314-06-16 00:00:00,71.72512
2314-07-16 12:00:00,71.48675
2314-08-16 12:00:00,71.48856
2314-09-16 00:00:00,71.61471
2314-10-16 12:00:00,71.66445
2314-11-16 00:00:00,71.72047
2314-12-16 12:00:00,71.709206
2315-01-16 12:00:00,71.68573
2315-02-15 00:00:00,71.648155
2315-03-16 12:00:00,71.602936
2315-04-16 00:00:00,71.631065
2315-05-16 12:00:00,71.732254
2315-06-16 00:00:00,71.70269
2315-07-16 12:00:00,71.46441
2315-08-16 12:00:00,71.46622
2315-09-16 00:00:00,71.59234
2315-10-16 12:00:00,71.64208
2315-11-16 00:00:00,71.6981
2315-12-16 12:00:00,71.68685
2316-01-16 12:00:00,71.6634
2316-02-15 00:00:00,71.62585
2316-03-16 12:00:00,71.58065
2316-04-16 00:00:00,71.60877
2316-05-16 12:00:00,71.70993
2316-06-16 00:00:00,71.680374
2316-07-16 12:00:00,71.44217
2316-08-16 12:00:00,71.44398
2316-09-16 00:00:00,71.570045
2316-10-16 12:00:00,71.61978
2316-11-16 00:00:00,71.67577
2316-12-16 12:00:00,71.66451
2317-01-16 12:00:00,71.64106
2317-02-15 00:00:00,71.6035
2317-03-16 12:00:00,71.558304
2317-04-16 00:00:00,71.5864
2317-05-16 12:00:00,71.68751
2317-06-16 00:00:00,71.65796
2317-07-16 12:00:00,71.41981
2317-08-16 12:00:00,71.42159
2317-09-16 00:00:00,71.54762
2317-10-16 12:00:00,71.59732
2317-11-16 00:00:00,71.65328
2317-12-16 12:00:00,71.64202
2318-01-16 12:00:00,71.618576
2318-02-15 00:00:00,71.58103
2318-03-16 12:00:00,71.53584
2318-04-16 00:00:00,71.56396
2318-05-16 12:00:00,71.66503
2318-06-16 00:00:00,71.63551
2318-07-16 12:00:00,71.39745
2318-08-16 12:00:00,71.39928
2318-09-16 00:00:00,71.525276
2318-10-16 12:00:00,71.57499
2318-11-16 00:00:00,71.63095
2318-12-16 12:00:00,71.61971
2319-01-16 12:00:00,71.59628
2319-02-15 00:00:00,71.55877
2319-03-16 12:00:00,71.5136
2319-04-16 00:00:00,71.541695
2319-05-16 12:00:00,71.64275
2319-06-16 00:00:00,71.61321
2319-07-16 12:00:00,71.37522
2319-08-16 12:00:00,71.377014
2319-09-16 00:00:00,71.50295
2319-10-16 12:00:00,71.55263
2319-11-16 00:00:00,71.60856
2319-12-16 12:00:00,71.59729
2320-01-16 12:00:00,71.57386
2320-02-15 00:00:00,71.53633
2320-03-16 12:00:00,71.49118
2320-04-16 00:00:00,71.519264
2320-05-16 12:00:00,71.62029
2320-06-16 00:00:00,71.59077
2320-07-16 12:00:00,71.35285
2320-08-16 12:00:00,71.354675
2320-09-16 00:00:00,71.48059
2320-10-16 12:00:00,71.530266
2320-11-16 00:00:00,71.58619
2320-12-16 12:00:00,71.57496
2321-01-16 12:00:00,71.551544
2321-02-15 00:00:00,71.514046
2321-03-16 12:00:00,71.46891
2321-04-16 00:00:00,71.49699
2321-05-16 12:00:00,71.597984
2321-06-16 00:00:00,71.568474
2321-07-16 12:00:00,71.33062
2321-08-16 12:00:00,71.33243
2321-09-16 00:00:00,71.45829
2321-10-16 12:00:00,71.50793
2321-11-16 00:00:00,71.56382
2321-12-16 12:00:00,71.552574
2322-01-16 12:00:00,71.52916
2322-02-15 00:00:00,71.49165
2322-03-16 12:00:00,71.44652
2322-04-16 00:00:00,71.47458
2322-05-16 12:00:00,71.57554
2322-06-16 00:00:00,71.54603
2322-07-16 12:00:00,71.30826
2322-08-16 12:00:00,71.31007
2322-09-16 00:00:00,71.43589
2322-10-16 12:00:00,71.48553
2322-11-16 00:00:00,71.54141
2322-12-16 12:00:00,71.53018
2323-01-16 12:00:00,71.50677
2323-02-15 00:00:00,71.46929
2323-03-16 12:00:00,71.424194
2323-04-16 00:00:00,71.45226
2323-05-16 12:00:00,71.55319
2323-06-16 00:00:00,71.523705
2323-07-16 12:00:00,71.28602
2323-08-16 12:00:00,71.287834
2323-09-16 00:00:00,71.413635
2323-10-16 12:00:00,71.46326
2323-11-16 00:00:00,71.519135
2323-12-16 12:00:00,71.50791
2324-01-16 12:00:00,71.484505
2324-02-15 00:00:00,71.447044
2324-03-16 12:00:00,71.401955
2324-04-16 00:00:00,71.42999
2324-05-16 12:00:00,71.53089
2324-06-16 00:00:00,71.5014
2324-07-16 12:00:00,71.26377
2324-08-16 12:00:00,71.265564
2324-09-16 00:00:00,71.391304
2324-10-16 12:00:00,71.44092
2324-11-16 00:00:00,71.49674
2324-12-16 12:00:00,71.4855
2325-01-16 12:00:00,71.46209
2325-02-15 00:00:00,71.42463
2325-03-16 12:00:00,71.37954
2325-04-16 00:00:00,71.407585
2325-05-16 12:00:00,71.50844
2325-06-16 00:00:00,71.47896
2325-07-16 12:00:00,71.24142
2325-08-16 12:00:00,71.24322
2325-09-16 00:00:00,71.368935
2325-10-16 12:00:00,71.41852
2325-11-16 00:00:00,71.47436
2325-12-16 12:00:00,71.46313
2326-01-16 12:00:00,71.43975
2326-02-15 00:00:00,71.402306
2326-03-16 12:00:00,71.35725
2326-04-16 00:00:00,71.385284
2326-05-16 12:00:00,71.48611
2326-06-16 00:00:00,71.45664
2326-07-16 12:00:00,71.21918
2326-08-16 12:00:00,71.22098
2326-09-16 00:00:00,71.34665
2326-10-16 12:00:00,71.396225
2326-11-16 00:00:00,71.452034
2326-12-16 12:00:00,71.44082
2327-01-16 12:00:00,71.41744
2327-02-15 00:00:00,71.38
2327-03-16 12:00:00,71.334946
2327-04-16 00:00:00,71.36297
2327-05-16 12:00:00,71.46377
2327-06-16 00:00:00,71.43432
2327-07-16 12:00:00,71.19692
2327-08-16 12:00:00,71.19872
2327-09-16 00:00:00,71.32436
2327-10-16 12:00:00,71.373924
2327-11-16 00:00:00,71.429726
2327-12-16 12:00:00,71.4185
2328-01-16 12:00:00,71.395134
2328-02-15 00:00:00,71.357704
2328-03-16 12:00:00,71.312675
2328-04-16 00:00:00,71.34069
2328-05-16 12:00:00,71.44145
2328-06-16 00:00:00,71.41201
2328-07-16 12:00:00,71.174675
2328-08-16 12:00:00,71.176476
2328-09-16 00:00:00,71.30206
2328-10-16 12:00:00,71.3516
2328-11-16 00:00:00,71.40738
2328-12-16 12:00:00,71.39616
2329-01-16 12:00:00,71.37278
2329-02-15 00:00:00,71.335365
2329-03-16 12:00:00,71.29035
2329-04-16 00:00:00,71.31836
2329-05-16 12:00:00,71.41909
2329-06-16 00:00:00,71.38966
2329-07-16 12:00:00,71.15242
2329-08-16 12:00:00,71.154236
2329-09-16 00:00:00,71.27979
2329-10-16 12:00:00,71.32932
2329-11-16 00:00:00,71.38509
2329-12-16 12:00:00,71.3739
2330-01-16 12:00:00,71.35056
2330-02-15 00:00:00,71.31316
2330-03-16 12:00:00,71.26816
2330-04-16 00:00:00,71.29617
2330-05-16 12:00:00,71.39688
2330-06-16 00:00:00,71.36746
2330-07-16 12:00:00,71.13029
2330-08-16 12:00:00,71.13209
2330-09-16 00:00:00,71.25761
2330-10-16 12:00:00,71.30713
2330-11-16 00:00:00,71.36286
2330-12-16 12:00:00,71.351654
2331-01-16 12:00:00,71.3283
2331-02-15 00:00:00,71.29092
2331-03-16 12:00:00,71.2459
2331-04-16 00:00:00,71.27389
2331-05-16 12:00:00,71.374565
2331-06-16 00:00:00,71.34513
2331-07-16 12:00:00,71.108025
2331-08-16 12:00:00,71.109825
2331-09-16 00:00:00,71.23528
2331-10-16 12:00:00,71.28478
2331-11-16 00:00:00,71.34049
2331-12-16 12:00:00,71.32929
2332-01-16 12:00:00,71.30594
2332-02-15 00:00:00,71.26856
2332-03-16 12:00:00,71.22358
2332-04-16 00:00:00,71.251564
2332-05-16 12:00:00,71.3522
2332-06-16 00:00:00,71.32279
2332-07-16 12:00:00,71.08578
2332-08-16 12:00:00,71.08758
2332-09-16 00:00:00,71.21302
2332-10-16 12:00:00,71.26252
2332-11-16 00:00:00,71.31823
2332-12-16 12:00:00,71.30703
2333-01-16 12:00:00,71.28371
2333-02-15 00:00:00,71.24636
2333-03-16 12:00:00,71.20139
2333-04-16 00:00:00,71.22937
2333-05-16 12:00:00,71.32999
2333-06-16 00:00:00,71.30059
2333-07-16 12:00:00,71.06364
2333-08-16 12:00:00,71.06544
2333-09-16 00:00:00,71.190834
2333-10-16 12:00:00,71.240295
2333-11-16 00:00:00,71.29598
2333-12-16 12:00:00,71.28478
2334-01-16 12:00:00,71.26145
2334-02-15 00:00:00,71.22409
2334-03-16 12:00:00,71.17914
2334-04-16 00:00:00,71.20709
2334-05-16 12:00:00,71.307655
2334-06-16 00:00:00,71.27827
2334-07-16 12:00:00,71.041374
2334-08-16 12:00:00,71.04317
2334-09-16 00:00:00,71.168526
2334-10-16 12:00:00,71.217964
2334-11-16 00:00:00,71.27363
2334-12-16 12:00:00,71.262436
2335-01-16 12:00:00,71.23911
2335-02-15 00:00:00,71.20176
2335-03-16 12:00:00,71.15682
2335-04-16 00:00:00,71.18478
2335-05-16 12:00:00,71.28532
2335-06-16 00:00:00,71.25593
2335-07-16 12:00:00,71.01913
2335-08-16 12:00:00,71.02093
2335-09-16 00:00:00,71.14625
2335-10-16 12:00:00,71.19569
2335-11-16 00:00:00,71.25134
2335-12-16 12:00:00,71.24015
2336-01-16 12:00:00,71.21685
2336-02-15 00:00:00,71.17953
2336-03-16 12:00:00,71.1346
2336-04-16 00:00:00,71.16255
2336-05-16 12:00:00,71.26308
2336-06-16 00:00:00,71.23371
2336-07-16 12:00:00,70.99699
2336-08-16 12:00:00,70.99879
2336-09-16 00:00:00,71.12408
2336-10-16 12:00:00,71.17351
2336-11-16 00:00:00,71.22916
2336-12-16 12:00:00,71.21797
2337-01-16 12:00:00,71.19468
2337-02-15 00:00:00,71.15736
2337-03-16 12:00:00,71.11245
2337-04-16 00:00:00,71.14039
2337-05-16 12:00:00,71.24087
2337-06-16 00:00:00,71.21151
2337-07-16 12:00:00,70.974846
2337-08-16 12:00:00,70.97663
2337-09-16 00:00:00,71.10187
2337-10-16 12:00:00,71.15126
2337-11-16 00:00:00,71.20688
2337-12-16 12:00:00,71.19567
2338-01-16 12:00:00,71.17237
2338-02-15 00:00:00,71.135056
2338-03-16 12:00:00,71.09015
2338-04-16 00:00:00,71.11808
2338-05-16 12:00:00,71.21851
2338-06-16 00:00:00,71.189156
2338-07-16 12:00:00,70.95257
2338-08-16 12:00:00,70.95437
2338-09-16 00:00:00,71.07958
